ID,ISFRAUD
20453,0
20454,1
20455,1
20456,0
20457,1
20458,0
20459,1
20460,0
20461,0
20462,1
20463,0
20464,1
20465,0
20466,1
20467,1
20468,0
20469,0
20470,0
20471,0
20472,1
20473,0
20474,0
20475,0
20476,0
20477,0
20478,1
20479,1
20480,1
20481,0
20482,1
20483,0
20484,0
20485,0
20486,0
20487,0
20488,1
20489,1
20490,1
20491,0
20492,0
20493,0
20494,1
20495,0
20496,0
20497,1
20498,1
20499,0
20500,1
20501,0
20502,0
20503,0
20504,0
20505,1
20506,0
20507,0
20508,1
20509,0
20510,0
20511,1
20512,1
20513,0
20514,1
20515,1
20516,0
20517,1
20518,0
20519,0
20520,1
20521,1
20522,0
20523,0
20524,1
20525,1
20526,0
20527,1
20528,1
20529,1
20530,1
20531,0
20532,0
20533,0
20534,1
20535,0
20536,1
20537,1
20538,0
20539,0
20540,1
20541,1
20542,0
20543,0
20544,0
20545,1
20546,1
20547,0
20548,1
20549,0
20550,1
20551,0
20552,0
20553,1
20554,0
20555,1
20556,0
20557,0
20558,0
20559,0
20560,1
20561,0
20562,0
20563,0
20564,1
20565,0
20566,1
20567,0
20568,0
20569,1
20570,0
20571,0
20572,1
20573,0
20574,0
20575,0
20576,0
20577,0
20578,1
20579,0
20580,1
20581,0
20582,1
20583,1
20584,0
20585,1
20586,1
20587,1
20588,1
20589,1
20590,1
20591,0
20592,1
20593,0
20594,0
20595,0
20596,1
20597,0
20598,1
20599,0
20600,0
20601,1
20602,1
20603,1
20604,0
20605,0
20606,1
20607,0
20608,1
20609,0
20610,0
20611,0
20612,1
20613,1
20614,1
20615,1
20616,1
20617,0
20618,1
20619,0
20620,0
20621,1
20622,0
20623,0
20624,0
20625,0
20626,0
20627,1
20628,0
20629,0
20630,0
20631,1
20632,0
20633,0
20634,0
20635,0
20636,1
20637,1
20638,0
20639,0
20640,1
20641,0
20642,0
20643,0
20644,0
20645,1
20646,1
20647,0
20648,0
20649,1
20650,1
20651,0
20652,1
20653,1
20654,1
20655,1
20656,1
20657,0
20658,1
20659,1
20660,0
20661,0
20662,0
20663,1
20664,0
20665,0
20666,1
20667,1
20668,1
20669,0
20670,0
20671,0
20672,0
20673,1
20674,1
20675,1
20676,1
20677,1
20678,1
20679,0
20680,1
20681,1
20682,1
20683,0
20684,1
20685,0
20686,1
20687,1
20688,1
20689,0
20690,1
20691,0
20692,0
20693,0
20694,1
20695,0
20696,1
20697,1
20698,1
20699,0
20700,0
20701,1
20702,1
20703,0
20704,0
20705,0
20706,0
20707,0
20708,1
20709,1
20710,0
20711,0
20712,0
20713,1
20714,0
20715,0
20716,0
20717,1
20718,1
20719,0
20720,0
20721,0
20722,0
20723,1
20724,1
20725,0
20726,1
20727,0
20728,1
20729,0
20730,0
20731,1
20732,0
20733,1
20734,0
20735,0
20736,1
20737,1
20738,1
20739,1
20740,0
20741,0
20742,0
20743,1
20744,1
20745,0
20746,0
20747,1
20748,0
20749,1
20750,1
20751,0
20752,1
20753,1
20754,0
20755,0
20756,1
20757,0
20758,0
20759,0
20760,1
20761,0
20762,1
20763,0
20764,0
20765,0
20766,0
20767,1
20768,1
20769,0
20770,0
20771,0
20772,1
20773,1
20774,0
20775,1
20776,1
20777,1
20778,1
20779,0
20780,0
20781,1
20782,0
20783,1
20784,1
20785,0
20786,1
20787,0
20788,0
20789,1
20790,0
20791,0
20792,0
20793,0
20794,0
20795,1
20796,1
20797,1
20798,0
20799,0
20800,0
20801,0
20802,1
20803,1
20804,0
20805,1
20806,0
20807,0
20808,1
20809,0
20810,1
20811,0
20812,1
20813,0
20814,1
20815,0
20816,0
20817,1
20818,0
20819,1
20820,1
20821,0
20822,0
20823,1
20824,1
20825,0
20826,0
20827,0
20828,0
20829,1
20830,0
20831,1
20832,0
20833,1
20834,1
20835,1
20836,0
20837,0
20838,0
20839,0
20840,1
20841,0
20842,1
20843,1
20844,0
20845,0
20846,1
20847,0
20848,1
20849,1
20850,0
20851,0
20852,0
20853,0
20854,0
20855,0
20856,1
20857,0
20858,0
20859,0
20860,0
20861,0
20862,1
20863,0
20864,0
20865,0
20866,1
20867,0
20868,1
20869,0
20870,0
20871,0
20872,1
20873,0
20874,0
20875,0
20876,0
20877,0
20878,0
20879,0
20880,0
20881,1
20882,0
20883,1
20884,1
20885,1
20886,1
20887,0
20888,1
20889,1
20890,0
20891,0
20892,0
20893,0
20894,0
20895,0
20896,0
20897,1
20898,1
20899,1
20900,0
20901,1
20902,1
20903,0
20904,0
20905,1
20906,0
20907,0
20908,0
20909,0
20910,0
20911,1
20912,0
20913,1
20914,1
20915,0
20916,0
20917,0
20918,0
20919,1
20920,0
20921,1
20922,0
20923,0
20924,0
20925,0
20926,1
20927,1
20928,1
20929,0
20930,0
20931,1
20932,1
20933,0
20934,0
20935,1
20936,1
20937,0
20938,1
20939,0
20940,0
20941,0
20942,0
20943,0
20944,0
20945,0
20946,0
20947,0
20948,0
20949,0
20950,0
20951,1
20952,0
20953,1
20954,1
20955,0
20956,0
20957,1
20958,1
20959,0
20960,1
20961,1
20962,1
20963,1
20964,1
20965,0
20966,0
20967,1
20968,1
20969,0
20970,0
20971,0
20972,0
20973,0
20974,1
20975,0
20976,0
20977,0
20978,0
20979,0
20980,1
20981,1
20982,0
20983,0
20984,1
20985,1
20986,1
20987,0
20988,0
20989,1
20990,1
20991,1
20992,0
20993,0
20994,0
20995,0
20996,0
20997,1
20998,0
20999,0
21000,1
21001,0
21002,0
21003,0
21004,0
21005,1
21006,1
21007,1
21008,0
21009,1
21010,0
21011,1
21012,0
21013,1
21014,0
21015,1
21016,0
21017,0
21018,0
21019,0
21020,0
21021,0
21022,0
21023,0
21024,0
21025,0
21026,1
21027,0
21028,0
21029,1
21030,0
21031,0
21032,1
21033,0
21034,1
21035,0
21036,1
21037,0
21038,1
21039,0
21040,0
21041,1
21042,0
21043,0
21044,0
21045,0
21046,0
21047,0
21048,0
21049,1
21050,1
21051,0
21052,1
21053,1
21054,1
21055,1
21056,0
21057,0
21058,1
21059,1
21060,0
21061,1
21062,0
21063,0
21064,0
21065,0
21066,0
21067,0
21068,0
21069,1
21070,0
21071,0
21072,0
21073,1
21074,1
21075,1
21076,0
21077,0
21078,1
21079,0
21080,0
21081,1
21082,0
21083,0
21084,1
21085,1
21086,0
21087,1
21088,0
21089,0
21090,0
21091,0
21092,0
21093,1
21094,0
21095,0
21096,1
21097,1
21098,0
21099,0
21100,1
21101,1
21102,0
21103,1
21104,1
21105,0
21106,1
21107,0
21108,0
21109,0
21110,0
21111,0
21112,1
21113,0
21114,0
21115,0
21116,1
21117,0
21118,1
21119,0
21120,1
21121,0
21122,1
21123,1
21124,0
21125,1
21126,0
21127,0
21128,1
21129,1
21130,0
21131,0
21132,1
21133,0
21134,1
21135,0
21136,1
21137,1
21138,0
21139,1
21140,0
21141,0
21142,1
21143,0
21144,0
21145,0
21146,0
21147,1
21148,1
21149,1
21150,0
21151,0
21152,0
21153,0
21154,0
21155,0
21156,0
21157,1
21158,0
21159,0
21160,0
21161,0
21162,1
21163,1
21164,0
21165,1
21166,1
21167,1
21168,0
21169,0
21170,0
21171,0
21172,0
21173,0
21174,1
21175,1
21176,0
21177,1
21178,1
21179,0
21180,0
21181,0
21182,0
21183,0
21184,0
21185,1
21186,1
21187,1
21188,1
21189,0
21190,0
21191,0
21192,1
21193,1
21194,0
21195,0
21196,1
21197,0
21198,1
21199,0
21200,0
21201,0
21202,0
21203,1
21204,1
21205,1
21206,1
21207,1
21208,1
21209,0
21210,0
21211,0
21212,0
21213,0
21214,0
21215,0
21216,1
21217,1
21218,0
21219,0
21220,0
21221,0
21222,1
21223,1
21224,1
21225,0
21226,0
21227,1
21228,0
21229,1
21230,0
21231,0
21232,1
21233,1
21234,1
21235,0
21236,0
21237,1
21238,0
21239,0
21240,0
21241,0
21242,0
21243,0
21244,0
21245,0
21246,0
21247,1
21248,0
21249,0
21250,0
21251,1
21252,0
21253,0
21254,0
21255,1
21256,1
21257,1
21258,0
21259,0
21260,0
21261,0
21262,1
21263,0
21264,0
21265,0
21266,1
21267,0
21268,0
21269,0
21270,0
21271,0
21272,1
21273,1
21274,0
21275,0
21276,0
21277,0
21278,1
21279,0
21280,1
21281,0
21282,0
21283,1
21284,1
21285,1
21286,1
21287,0
21288,0
21289,0
21290,0
21291,1
21292,1
21293,0
21294,0
21295,0
21296,0
21297,0
21298,0
21299,0
21300,1
21301,0
21302,1
21303,0
21304,1
21305,0
21306,0
21307,1
21308,0
21309,1
21310,0
21311,1
21312,1
21313,0
21314,0
21315,0
21316,0
21317,0
21318,0
21319,0
21320,0
21321,1
21322,0
21323,1
21324,0
21325,0
21326,0
21327,0
21328,1
21329,0
21330,1
21331,1
21332,1
21333,0
21334,0
21335,0
21336,1
21337,0
21338,1
21339,1
21340,0
21341,0
21342,0
21343,1
21344,1
21345,1
21346,0
21347,0
21348,0
21349,0
21350,0
21351,0
21352,0
21353,0
21354,0
21355,1
21356,1
21357,0
21358,1
21359,1
21360,0
21361,0
21362,0
21363,0
21364,1
21365,0
21366,0
21367,0
21368,1
21369,0
21370,1
21371,1
21372,1
21373,1
21374,1
21375,1
21376,1
21377,0
21378,1
21379,1
21380,1
21381,1
21382,0
21383,1
21384,0
21385,1
21386,1
21387,0
21388,1
21389,0
21390,0
21391,1
21392,0
21393,0
21394,0
21395,1
21396,0
21397,0
21398,0
21399,0
21400,0
21401,1
21402,0
21403,1
21404,0
21405,1
21406,0
21407,0
21408,0
21409,0
21410,1
21411,0
21412,1
21413,0
21414,0
21415,0
21416,0
21417,0
21418,1
21419,0
21420,1
21421,0
21422,0
21423,1
21424,1
21425,1
21426,0
21427,0
21428,1
21429,1
21430,0
21431,1
21432,0
21433,0
21434,1
21435,0
21436,1
21437,1
21438,0
21439,1
21440,0
21441,1
21442,0
21443,0
21444,1
21445,1
21446,0
21447,0
21448,1
21449,0
21450,0
21451,1
21452,1
21453,1
21454,0
21455,1
21456,1
21457,1
21458,1
21459,1
21460,0
21461,0
21462,0
21463,0
21464,1
21465,0
21466,1
21467,1
21468,1
21469,1
21470,0
21471,1
21472,0
21473,1
21474,0
21475,1
21476,0
21477,1
21478,0
21479,1
21480,0
21481,0
21482,0
21483,0
21484,0
21485,1
21486,1
21487,0
21488,1
21489,1
21490,0
21491,0
21492,1
21493,0
21494,0
21495,0
21496,1
21497,0
21498,1
21499,1
21500,1
21501,0
21502,0
21503,0
21504,1
21505,1
21506,0
21507,0
21508,1
21509,1
21510,0
21511,1
21512,1
21513,0
21514,1
21515,0
21516,0
21517,1
21518,0
21519,1
21520,1
21521,0
21522,1
21523,0
21524,0
21525,0
21526,0
21527,0
21528,0
21529,0
21530,1
21531,1
21532,0
21533,0
21534,1
21535,0
21536,0
21537,0
21538,0
21539,0
21540,1
21541,0
21542,1
21543,1
21544,1
21545,1
21546,0
21547,1
21548,1
21549,1
21550,0
21551,0
21552,0
21553,0
21554,0
21555,0
21556,0
21557,0
21558,0
21559,1
21560,0
21561,0
21562,1
21563,1
21564,1
21565,1
21566,1
21567,0
21568,0
21569,1
21570,0
21571,0
21572,0
21573,1
21574,1
21575,0
21576,1
21577,0
21578,0
21579,1
21580,0
21581,0
21582,1
21583,0
21584,0
21585,0
21586,1
21587,0
21588,0
21589,0
21590,0
21591,0
21592,0
21593,0
21594,1
21595,0
21596,0
21597,0
21598,0
21599,1
21600,1
21601,1
21602,0
21603,0
21604,0
21605,1
21606,0
21607,0
21608,1
21609,1
21610,0
21611,1
21612,1
21613,0
21614,0
21615,0
21616,1
21617,0
21618,1
21619,1
21620,1
21621,1
21622,0
21623,0
21624,0
21625,0
21626,1
21627,0
21628,1
21629,1
21630,0
21631,0
21632,0
21633,0
21634,0
21635,0
21636,0
21637,1
21638,0
21639,1
21640,0
21641,1
21642,1
21643,0
21644,0
21645,0
21646,0
21647,1
21648,0
21649,0
21650,1
21651,0
21652,0
21653,1
21654,1
21655,0
21656,0
21657,1
21658,0
21659,1
21660,1
21661,0
21662,0
21663,1
21664,0
21665,0
21666,0
21667,0
21668,1
21669,1
21670,0
21671,1
21672,1
21673,0
21674,1
21675,0
21676,0
21677,1
21678,1
21679,0
21680,0
21681,0
21682,0
21683,1
21684,1
21685,1
21686,1
21687,0
21688,1
21689,1
21690,0
21691,0
21692,0
21693,0
21694,1
21695,0
21696,0
21697,1
21698,1
21699,0
21700,1
21701,1
21702,0
21703,1
21704,1
21705,0
21706,0
21707,0
21708,0
21709,0
21710,1
21711,1
21712,0
21713,0
21714,0
21715,0
21716,0
21717,0
21718,0
21719,0
21720,0
21721,1
21722,0
21723,1
21724,0
21725,0
21726,0
21727,0
21728,1
21729,0
21730,0
21731,0
21732,0
21733,0
21734,1
21735,0
21736,1
21737,0
21738,0
21739,0
21740,1
21741,1
21742,0
21743,0
21744,0
21745,0
21746,1
21747,1
21748,1
21749,1
21750,1
21751,0
21752,0
21753,0
21754,0
21755,0
21756,1
21757,1
21758,0
21759,0
21760,0
21761,0
21762,0
21763,0
21764,0
21765,1
21766,0
21767,1
21768,0
21769,0
21770,1
21771,1
21772,0
21773,1
21774,1
21775,1
21776,0
21777,0
21778,0
21779,0
21780,1
21781,1
21782,0
21783,0
21784,0
21785,0
21786,0
21787,0
21788,1
21789,1
21790,0
21791,1
21792,0
21793,1
21794,0
21795,0
21796,0
21797,1
21798,1
21799,1
21800,1
21801,0
21802,1
21803,0
21804,0
21805,1
21806,0
21807,1
21808,1
21809,1
21810,0
21811,0
21812,1
21813,1
21814,1
21815,1
21816,0
21817,0
21818,0
21819,0
21820,1
21821,1
21822,1
21823,0
21824,1
21825,1
21826,1
21827,0
21828,1
21829,0
21830,1
21831,0
21832,0
21833,1
21834,0
21835,1
21836,1
21837,0
21838,1
21839,1
21840,0
21841,1
21842,1
21843,1
21844,1
21845,0
21846,0
21847,1
21848,0
21849,1
21850,1
21851,1
21852,1
21853,0
21854,1
21855,0
21856,0
21857,1
21858,0
21859,0
21860,0
21861,0
21862,1
21863,1
21864,0
21865,0
21866,0
21867,0
21868,1
21869,0
21870,1
21871,1
21872,1
21873,0
21874,0
21875,0
21876,1
21877,0
21878,1
21879,0
21880,0
21881,0
21882,1
21883,1
21884,0
21885,1
21886,1
21887,0
21888,0
21889,0
21890,1
21891,0
21892,1
21893,0
21894,0
21895,0
21896,1
21897,1
21898,0
21899,1
21900,0
21901,1
21902,1
21903,0
21904,0
21905,0
21906,1
21907,1
21908,0
21909,0
21910,1
21911,0
21912,1
21913,0
21914,1
21915,1
21916,1
21917,1
21918,0
21919,0
21920,0
21921,1
21922,0
21923,0
21924,0
21925,0
21926,1
21927,1
21928,0
21929,0
21930,0
21931,0
21932,1
21933,0
21934,0
21935,0
21936,0
21937,0
21938,1
21939,0
21940,0
21941,0
21942,0
21943,1
21944,0
21945,0
21946,1
21947,1
21948,0
21949,0
21950,0
21951,0
21952,1
21953,0
21954,0
21955,0
21956,0
21957,0
21958,0
21959,0
21960,0
21961,0
21962,0
21963,1
21964,0
21965,0
21966,1
21967,1
21968,0
21969,1
21970,0
21971,1
21972,1
21973,1
21974,0
21975,0
21976,0
21977,1
21978,1
21979,1
21980,1
21981,1
21982,1
21983,1
21984,1
21985,0
21986,0
21987,0
21988,1
21989,0
21990,0
21991,0
21992,0
21993,1
21994,1
21995,0
21996,1
21997,0
21998,0
21999,0
22000,1
22001,1
22002,1
22003,0
22004,0
22005,0
22006,1
22007,0
22008,0
22009,1
22010,0
22011,0
22012,0
22013,0
22014,1
22015,1
22016,0
22017,0
22018,0
22019,1
22020,1
22021,0
22022,0
22023,0
22024,0
22025,0
22026,0
22027,1
22028,0
22029,0
22030,1
22031,1
22032,0
22033,0
22034,0
22035,0
22036,1
22037,1
22038,0
22039,1
22040,1
22041,0
22042,1
22043,1
22044,0
22045,1
22046,0
22047,1
22048,1
22049,0
22050,1
22051,1
22052,0
22053,0
22054,0
22055,0
22056,0
22057,0
22058,1
22059,0
22060,0
22061,1
22062,0
22063,1
22064,0
22065,0
22066,0
22067,0
22068,0
22069,0
22070,1
22071,1
22072,0
22073,1
22074,1
22075,1
22076,0
22077,0
22078,0
22079,0
22080,1
22081,0
22082,1
22083,0
22084,1
22085,0
22086,0
22087,1
22088,0
22089,1
22090,0
22091,1
22092,0
22093,0
22094,0
22095,0
22096,0
22097,0
22098,0
22099,0
22100,0
22101,1
22102,0
22103,1
22104,0
22105,0
22106,0
22107,0
22108,0
22109,1
22110,0
22111,1
22112,1
22113,0
22114,0
22115,0
22116,1
22117,1
22118,0
22119,0
22120,1
22121,0
22122,0
22123,0
22124,0
22125,0
22126,0
22127,0
22128,1
22129,1
22130,0
22131,0
22132,0
22133,1
22134,0
22135,0
22136,1
22137,1
22138,0
22139,0
22140,1
22141,1
22142,0
22143,1
22144,0
22145,0
22146,0
22147,0
22148,0
22149,1
22150,0
22151,0
22152,0
22153,0
22154,0
22155,0
22156,1
22157,1
22158,0
22159,1
22160,0
22161,0
22162,0
22163,0
22164,0
22165,0
22166,0
22167,0
22168,0
22169,0
22170,0
22171,1
22172,1
22173,1
22174,0
22175,0
22176,1
22177,1
22178,1
22179,1
22180,1
22181,1
22182,1
22183,0
22184,1
22185,1
22186,0
22187,1
22188,0
22189,0
22190,0
22191,1
22192,1
22193,0
22194,1
22195,0
22196,1
22197,0
22198,1
22199,0
22200,1
22201,0
22202,1
22203,1
22204,0
22205,1
22206,0
22207,0
22208,1
22209,0
22210,0
22211,0
22212,1
22213,0
22214,1
22215,0
22216,1
22217,1
22218,0
22219,0
22220,1
22221,1
22222,1
22223,1
22224,0
22225,0
22226,0
22227,0
22228,0
22229,0
22230,1
22231,0
22232,1
22233,0
22234,0
22235,0
22236,0
22237,0
22238,0
22239,1
22240,1
22241,0
22242,0
22243,0
22244,0
22245,1
22246,1
22247,0
22248,1
22249,0
22250,0
22251,0
22252,0
22253,1
22254,0
22255,0
22256,0
22257,0
22258,0
22259,0
22260,1
22261,0
22262,1
22263,0
22264,1
22265,1
22266,0
22267,0
22268,1
22269,1
22270,1
22271,1
22272,0
22273,0
22274,1
22275,1
22276,0
22277,0
22278,0
22279,1
22280,1
22281,0
22282,1
22283,1
22284,0
22285,1
22286,0
22287,0
22288,0
22289,0
22290,0
22291,1
22292,0
22293,1
22294,1
22295,0
22296,1
22297,0
22298,1
22299,0
22300,0
22301,0
22302,1
22303,0
22304,1
22305,0
22306,1
22307,1
22308,0
22309,0
22310,1
22311,0
22312,0
22313,0
22314,1
22315,0
22316,1
22317,1
22318,0
22319,0
22320,0
22321,1
22322,0
22323,0
22324,1
22325,1
22326,0
22327,1
22328,1
22329,0
22330,0
22331,1
22332,1
22333,0
22334,1
22335,0
22336,0
22337,0
22338,0
22339,0
22340,1
22341,0
22342,0
22343,1
22344,0
22345,0
22346,1
22347,0
22348,0
22349,0
22350,0
22351,0
22352,0
22353,1
22354,1
22355,0
22356,1
22357,0
22358,0
22359,0
22360,1
22361,1
22362,0
22363,0
22364,1
22365,1
22366,0
22367,0
22368,0
22369,1
22370,1
22371,0
22372,0
22373,0
22374,0
22375,0
22376,1
22377,0
22378,1
22379,1
22380,0
22381,0
22382,0
22383,1
22384,0
22385,0
22386,0
22387,1
22388,1
22389,0
22390,1
22391,0
22392,0
22393,0
22394,1
22395,0
22396,1
22397,0
22398,1
22399,0
22400,0
22401,0
22402,0
22403,0
22404,0
22405,1
22406,0
22407,0
22408,1
22409,0
22410,0
22411,0
22412,0
22413,1
22414,1
22415,1
22416,0
22417,1
22418,0
22419,1
22420,0
22421,1
22422,1
22423,0
22424,0
22425,1
22426,1
22427,1
22428,0
22429,1
22430,0
22431,1
22432,1
22433,1
22434,1
22435,1
22436,0
22437,0
22438,0
22439,0
22440,0
22441,1
22442,0
22443,1
22444,0
22445,0
22446,0
22447,1
22448,0
22449,1
22450,0
22451,1
22452,0
22453,1
22454,0
22455,0
22456,0
22457,0
22458,1
22459,1
22460,1
22461,0
22462,0
22463,1
22464,0
22465,1
22466,1
22467,1
22468,0
22469,1
22470,0
22471,1
22472,0
22473,0
22474,0
22475,0
22476,1
22477,0
22478,1
22479,1
22480,0
22481,1
22482,1
22483,1
22484,0
22485,0
22486,0
22487,1
22488,1
22489,1
22490,1
22491,1
22492,0
22493,0
22494,0
22495,0
22496,1
22497,1
22498,1
22499,1
22500,0
22501,0
22502,1
22503,1
22504,1
22505,1
22506,0
22507,1
22508,1
22509,0
22510,1
22511,0
22512,1
22513,1
22514,0
22515,0
22516,0
22517,1
22518,0
22519,0
22520,1
22521,1
22522,1
22523,0
22524,0
22525,0
22526,1
22527,0
22528,1
22529,0
22530,1
22531,0
22532,1
22533,0
22534,0
22535,1
22536,1
22537,0
22538,1
22539,1
22540,1
22541,0
22542,0
22543,0
22544,1
22545,0
22546,1
22547,0
22548,1
22549,0
22550,0
22551,0
22552,0
22553,0
22554,1
22555,0
22556,1
22557,1
22558,1
22559,0
22560,0
22561,0
22562,0
22563,1
22564,0
22565,0
22566,1
22567,0
22568,0
22569,1
22570,1
22571,0
22572,1
22573,0
22574,0
22575,1
22576,1
22577,0
22578,1
22579,0
22580,0
22581,0
22582,0
22583,0
22584,1
22585,1
22586,0
22587,0
22588,1
22589,0
22590,0
22591,0
22592,1
22593,0
22594,1
22595,0
22596,1
22597,0
22598,0
22599,0
22600,0
22601,0
22602,1
22603,0
22604,0
22605,1
22606,1
22607,0
22608,1
22609,1
22610,0
22611,1
22612,1
22613,1
22614,0
22615,1
22616,0
22617,1
22618,1
22619,0
22620,0
22621,1
22622,1
22623,0
22624,0
22625,0
22626,0
22627,1
22628,0
22629,1
22630,0
22631,0
22632,0
22633,0
22634,0
22635,0
22636,0
22637,0
22638,0
22639,1
22640,0
22641,1
22642,1
22643,1
22644,0
22645,0
22646,0
22647,1
22648,0
22649,0
22650,1
22651,0
22652,1
22653,0
22654,0
22655,0
22656,0
22657,1
22658,0
22659,1
22660,0
22661,0
22662,1
22663,0
22664,1
22665,1
22666,1
22667,1
22668,1
22669,0
22670,1
22671,0
22672,0
22673,1
22674,0
22675,0
22676,0
22677,0
22678,1
22679,0
22680,0
22681,0
22682,1
22683,0
22684,0
22685,1
22686,1
22687,1
22688,1
22689,1
22690,0
22691,0
22692,0
22693,0
22694,1
22695,0
22696,0
22697,0
22698,1
22699,0
22700,1
22701,0
22702,1
22703,0
22704,1
22705,0
22706,1
22707,0
22708,0
22709,1
22710,1
22711,1
22712,1
22713,1
22714,0
22715,0
22716,0
22717,0
22718,1
22719,0
22720,0
22721,0
22722,0
22723,1
22724,1
22725,0
22726,0
22727,0
22728,1
22729,0
22730,1
22731,0
22732,0
22733,0
22734,0
22735,0
22736,1
22737,1
22738,1
22739,1
22740,0
22741,0
22742,0
22743,0
22744,0
22745,1
22746,0
22747,0
22748,1
22749,0
22750,1
22751,1
22752,0
22753,0
22754,0
22755,0
22756,0
22757,0
22758,1
22759,1
22760,0
22761,0
22762,0
22763,0
22764,0
22765,1
22766,0
22767,0
22768,0
22769,0
22770,0
22771,1
22772,1
22773,1
22774,1
22775,0
22776,1
22777,0
22778,1
22779,1
22780,0
22781,1
22782,0
22783,1
22784,0
22785,1
22786,0
22787,1
22788,1
22789,1
22790,0
22791,1
22792,0
22793,0
22794,0
22795,0
22796,1
22797,0
22798,0
22799,1
22800,0
22801,0
22802,0
22803,0
22804,1
22805,0
22806,1
22807,1
22808,1
22809,0
22810,0
22811,0
22812,0
22813,1
22814,1
22815,1
22816,0
22817,0
22818,1
22819,0
22820,1
22821,0
22822,0
22823,1
22824,0
22825,0
22826,0
22827,1
22828,0
22829,0
22830,0
22831,0
22832,0
22833,0
22834,0
22835,0
22836,1
22837,0
22838,0
22839,0
22840,0
22841,0
22842,0
22843,1
22844,1
22845,1
22846,0
22847,0
22848,1
22849,0
22850,1
22851,0
22852,1
22853,1
22854,1
22855,0
22856,0
22857,0
22858,1
22859,1
22860,0
22861,0
22862,0
22863,1
22864,1
22865,0
22866,0
22867,0
22868,1
22869,0
22870,1
22871,1
22872,1
22873,1
22874,0
22875,0
22876,1
22877,0
22878,0
22879,1
22880,0
22881,0
22882,1
22883,0
22884,0
22885,0
22886,1
22887,1
22888,1
22889,1
22890,0
22891,0
22892,1
22893,1
22894,0
22895,0
22896,0
22897,0
22898,0
22899,1
22900,0
22901,1
22902,1
22903,0
22904,0
22905,0
22906,0
22907,0
22908,0
22909,0
22910,0
22911,0
22912,0
22913,1
22914,0
22915,0
22916,0
22917,0
22918,1
22919,1
22920,1
22921,1
22922,1
22923,1
22924,0
22925,0
22926,1
22927,0
22928,1
22929,0
22930,0
22931,0
22932,1
22933,0
22934,0
22935,1
22936,1
22937,0
22938,0
22939,1
22940,0
22941,0
22942,0
22943,1
22944,1
22945,0
22946,0
22947,1
22948,1
22949,0
22950,1
22951,0
22952,0
22953,0
22954,0
22955,1
22956,0
22957,1
22958,1
22959,1
22960,0
22961,1
22962,0
22963,0
22964,0
22965,0
22966,0
22967,1
22968,0
22969,0
22970,0
22971,0
22972,0
22973,0
22974,0
22975,1
22976,0
22977,1
22978,1
22979,1
22980,1
22981,0
22982,0
22983,0
22984,0
22985,0
22986,0
22987,0
22988,0
22989,1
22990,0
22991,0
22992,1
22993,0
22994,0
22995,1
22996,0
22997,0
22998,1
22999,1
23000,0
23001,1
23002,0
23003,1
23004,0
23005,0
23006,0
23007,1
23008,0
23009,0
23010,0
23011,0
23012,0
23013,0
23014,1
23015,0
23016,0
23017,1
23018,0
23019,1
23020,0
23021,0
23022,1
23023,0
23024,0
23025,1
23026,1
23027,0
23028,1
23029,0
23030,1
23031,0
23032,0
23033,0
23034,1
23035,0
23036,1
23037,0
23038,0
23039,0
23040,1
23041,0
23042,1
23043,0
23044,0
23045,1
23046,1
23047,1
23048,1
23049,0
23050,0
23051,1
23052,0
23053,1
23054,0
23055,1
23056,0
23057,0
23058,0
23059,0
23060,1
23061,0
23062,1
23063,0
23064,0
23065,1
23066,1
23067,1
23068,1
23069,1
23070,1
23071,1
23072,1
23073,1
23074,1
23075,0
23076,0
23077,1
23078,1
23079,1
23080,0
23081,0
23082,0
23083,1
23084,1
23085,1
23086,0
23087,0
23088,1
23089,0
23090,0
23091,1
23092,0
23093,0
23094,0
23095,1
23096,1
23097,0
23098,0
23099,1
23100,0
23101,0
23102,0
23103,0
23104,0
23105,0
23106,0
23107,0
23108,0
23109,0
23110,1
23111,0
23112,0
23113,1
23114,1
23115,1
23116,0
23117,0
23118,1
23119,0
23120,0
23121,0
23122,0
23123,0
23124,0
23125,0
23126,0
23127,0
23128,0
23129,0
23130,1
23131,0
23132,1
23133,0
23134,0
23135,0
23136,0
23137,0
23138,0
23139,1
23140,1
23141,0
23142,0
23143,0
23144,1
23145,0
23146,1
23147,1
23148,1
23149,0
23150,1
23151,1
23152,0
23153,1
23154,0
23155,1
23156,0
23157,0
23158,0
23159,0
23160,1
23161,0
23162,0
23163,1
23164,0
23165,0
23166,1
23167,0
23168,1
23169,0
23170,0
23171,0
23172,1
23173,1
23174,0
23175,0
23176,0
23177,1
23178,0
23179,0
23180,0
23181,0
23182,0
23183,0
23184,0
23185,0
23186,0
23187,0
23188,1
23189,0
23190,0
23191,1
23192,0
23193,1
23194,1
23195,0
23196,0
23197,0
23198,1
23199,0
23200,1
23201,1
23202,0
23203,0
23204,1
23205,1
23206,1
23207,1
23208,1
23209,0
23210,1
23211,0
23212,0
23213,0
23214,1
23215,0
23216,1
23217,1
23218,0
23219,1
23220,0
23221,0
23222,1
23223,0
23224,0
23225,0
23226,1
23227,0
23228,0
23229,0
23230,1
23231,1
23232,0
23233,1
23234,0
23235,0
23236,0
23237,1
23238,0
23239,1
23240,0
23241,0
23242,0
23243,0
23244,1
23245,1
23246,0
23247,0
23248,0
23249,1
